participant	language	starting_point	ending_point	word	vowel	stress	focus	duration	pitch	intensity	gender	f0	Ntime	z1	type
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	141.708721070418	45	0.01277968017837268	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	143.936337984445	50	0.08229104424055904	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	141.729255287657	55	0.01342043732168779	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	141.82803687986	60	0.0165028538606487	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	142.079617475102	65	0.02435326576797877	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	142.542397230083	70	0.03879401266055853	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	143.202969765894	75	0.05940675704093463	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	144.023387325087	80	0.08500736335747554	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	144.903565249126	85	0.11247275371796224	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	145.755175029713	90	0.1390466933951794	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	146.554578902526	95	0.16399158103987457	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	147.263062362905	100	0.18609935524303145	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	148.555058220618	105	0.2264152613877611	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	150.383788591445	110	0.2834796254521972	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	153.707754055595	115	0.38720184629445725	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	159.078403226784	120	0.5547895259525008	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	164.997303031058	125	0.7394850167039713	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	169.670765702466	130	0.8853174366042185	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	174.389348236197	135	1.032557793011241	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	179.025838484248	140	1.1772365120376769	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	181.053385146566	145	1.2405048115868462	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	180.572061284642	150	1.2254854076725823	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	179.463522515104	155	1.1908941628758705	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	178.095965692256	160	1.1482204250396522	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	176.114653677673	165	1.086394848164547	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	173.304186241644	170	0.9986960055580922	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	169.384795298259	175	0.8763939126568676	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	164.529610287482	180	0.7248909631379188	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	158.753422612441	185	0.5446487132954846	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	152.421698532014	190	0.34707130448499623	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	145.99060923234	195	0.1463932674261296	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	140.021800082885	200	-0.0398596125878913	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	125.48253940642	205	-0.49354796255188055	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	113.705643324299	210	-0.8610384883833444	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	115.225320100816	215	-0.813617944480955	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	119.529079832937	220	-0.6793218688443105	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	117.708849388616	225	-0.7361209981270656	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	110.837832081276	230	-0.950526707888301	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	102.494616588008	235	-1.2108714224350294	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	97.7390045667016	240	-1.3592672603683784	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	97.7253262755352	245	-1.3596940827142805	like_de
08_2a	de	21.491	21.611	melOne	o	WSW	focused	0.12	176	65	m	105.984158652208	250	-1.1019824894647627	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	124.045887072746	5	-0.5383777817043457	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	122.124678515138	10	-0.598327868564594	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	118.844304183652	15	-0.7006898559334014	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	115.468914707091	20	-0.8060167302624133	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	112.365924920843	25	-0.902843546109851	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	112.649351075013	30	-0.8939994138610788	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	119.811787016866	35	-0.6705001716030377	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	129.332216508907	40	-0.3734212455621601	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	139.332840292762	45	-0.0613581631213724	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	141.615373027993	50	0.00986681409236065	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	148.841898954257	55	0.2353659434095637	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	148.501981560785	60	0.22475903809298128	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	147.76757155687	65	0.20184224264597544	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	146.600144964123	70	0.16541344091021568	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	144.942812962167	75	0.113697453554197	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	142.636518265609	80	0.04173099950293735	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	139.607976456935	85	-0.05277271471950622	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	135.988592717748	90	-0.16571327428841934	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	132.15226256632	95	-0.2854235081888165	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	128.847398988408	100	-0.3885496668624862	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	127.017456370838	105	-0.4456518583128408	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	133.839054142946	110	-0.23278825360731084	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	144.374706146243	115	0.09597004294816287	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	154.278362582448	120	0.40500732119335514	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	161.172466808301	125	0.6201334435119409	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	165.546379307324	130	0.7566185914659074	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	170.176582664891	135	0.9011011320872944	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	174.917235444332	140	1.0490301764257248	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	177.947024975265	145	1.143572825024923	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	177.598139165141	150	1.1326860659906597	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	173.777151109551	155	1.013454572399046	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	169.014370521696	160	0.8648350439217686	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	165.75062461293	165	0.7629919358711202	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	163.599402465578	170	0.6958644217453184	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	159.015886777675	175	0.5528387400581551	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	151.083233533212	180	0.30530535845075263	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	141.70038969239	185	0.01251970484437446	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	132.850772412705	190	-0.2636269542448463	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	126.522777975313	195	-0.461087981924811	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	123.227595275378	200	-0.5639120549798711	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	121.083840090664	205	-0.6308065673022206	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	112.710273617422	210	-0.8920983648080213	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	105.301700791291	215	-1.1232781514471206	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	104.880345301329	220	-1.136426280588141	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	95.4376724870664	225	-1.4310788591258707	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	94.9766711465781	230	-1.4454641117292495	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	95.4184033507722	235	-1.4316801402257204	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	95.8664200831468	240	-1.4177000640313155	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	96.3144368155214	245	-1.403719987836911	like_de
08_2a	de	26.359	26.477	parAbel	a	WSW	focused	118	172	62	m	108.565871163089	250	-1.0214217982984652	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	136.626397125021	5	-0.1458109948276868	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	135.641046483697	10	-0.17655823270628607	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	135.352998762189	15	-0.1855465780142009	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	134.556756335726	20	-0.21039281474328592	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	135.992250750511	25	-0.16559912771072902	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	137.879687203123	30	-0.10670287783238752	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	140.078126712757	35	-0.03810197605228436	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	144.403852813482	40	0.09687954609697236	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	145.630632583268	45	0.135160425841041	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	146.400332704101	50	0.15917842686313338	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	200.841787079989	105	1.8579892642957376	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	194.135127842863	110	1.6487122432166823	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	188.451885255091	115	1.4713702855017976	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	183.930290473211	120	1.3302768061670769	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	180.26860876922	125	1.2160163656024396	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	176.692437036647	130	1.1044242091205605	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	172.89872224855	135	0.9860437604343496	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	168.074474391558	140	0.8355061850541298	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	161.889353103438	145	0.6425034228107491	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	153.833380718474	150	0.3911219461304355	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	145.183181370312	155	0.12119799631916042	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	140.014195363648	160	-0.0400969129980937	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	136.334165053843	165	-0.15492991009646037	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	132.723908879443	170	-0.2675856498317137	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	128.969143531255	175	-0.3847507061044066	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	124.147635408993	180	-0.5352027898109679	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	118.714687674459	185	-0.7047344563771539	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	115.419671658485	190	-0.8075533281655939	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	115.058470130764	195	-0.8188243913071662	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	115.809627094971	200	-0.7953850176527214	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	117.857167268773	205	-0.7314928333382253	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	115.776754616627	210	-0.7964107823591249	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	109.02498796145	215	-1.0070953516293906	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	109.653337736436	220	-0.9874880979349092	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	105.251688239117	225	-1.1248387612180175	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	105.514831271672	230	-1.1166275508338717	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	104.257583989021	235	-1.1558591498715003	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	98.1291291812471	240	-1.3470936707621346	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	99.9591672867432	245	-1.2899884996719897	like_de
08_2a	de	71.901	71.942	spIritus	i	SWW	focused	41	164	47	m	108.123137134475	250	-1.0352370310936194	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	123.437403390732	5	-0.557365126646844	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	122.483377390099	10	-0.5871348991051207	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	122.301395637447	15	-0.5928135235497518	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	121.891542059105	20	-0.6056027428795772	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	120.561363662061	25	-0.6471101107947502	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	120.842417659812	30	-0.6383400001730432	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	127.779118191149	35	-0.42188468732822376	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	144.585217724981	40	0.10253892240711315	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	157.704952430848	45	0.511931870447804	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	161.770078376716	50	0.6387815310885304	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	199.740562955196	55	1.8236262683198416	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	199.953823037308	60	1.8302809130723907	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	200.111169823542	65	1.8351908191128123	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	200.579967299898	70	1.849819345160186	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	201.478674860244	75	1.8778629409953964	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	202.562945040922	80	1.9116968999657609	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	203.217790244094	85	1.9321309265865132	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	202.871919071547	90	1.9213382373937975	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	200.765631609132	95	1.8556128814326271	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	195.833099095218	100	1.7016963524440665	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	188.159483343148	105	1.462246070460349	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	181.983567359791	110	1.2695305538769632	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	179.702233830387	115	1.198342997115688	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	180.852031703	120	1.234221705890908	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	182.316964006826	125	1.279933983462738	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	181.206092145428	130	1.2452699360235924	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	176.618667424176	135	1.102122275445651	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	170.15539204671	140	0.900439892371522	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	162.188713361897	145	0.6518447686141778	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	153.32299535862	150	0.3751956967212922	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	146.427365346282	155	0.1600219632092497	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	142.830066896449	160	0.04777056099905496	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	139.463099275907	165	-0.05729351468799579	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	135.939312489397	170	-0.16725103236181316	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	132.318944930532	175	-0.2802222913958705	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	128.818496080808	180	-0.389451563647337	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	125.595352339909	185	-0.49002770696336434	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	122.56262982774	190	-0.5846618773701041	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	119.566576002423	195	-0.678151824806816	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	116.524429262697	200	-0.7730800722196132	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	114.118585991928	205	-0.8481528759938788	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	118.711606520985	210	-0.7048306018048143	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	112.735751508469	215	-0.8913033434787468	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	113.991684727731	220	-0.8521127489504919	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	108.688601650644	225	-1.0175920717650355	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	101.570866256823	230	-1.2396964619511317	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	107.095522222969	235	-1.0673030985487704	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	106.460215771453	240	-1.0871274308943852	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	107.452901200549	245	-1.0561513156446682	like_de
08_2a	de	16.376	16.446	Ursula	u	SWW	focused	0.07	171	64	m	114.020269232683	250	-0.8512207877170569	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	132.48491068816	5	0.4839202556486223	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	124.35488424279	10	0.161361647220344	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	116.11400924834	15	-0.1655948747913405	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	108.594921550635	20	-0.463914502743244	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	104.706968710929	25	-0.6181689404178639	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	104.997546605231	30	-0.6066402692805828	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	105.482164669061	35	-0.5874130589709241	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	103.210944711405	40	-0.6775236574909653	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	95.0433273731776	45	-1.0015736837111953	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	105.319140200605	50	-0.5938810509311316	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	123.858353674279	55	0.1416618085670242	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	129.008426123491	60	0.3459908121299442	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	132.014924921493	65	0.4652735813855217	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	132.834779951051	70	0.49780131044324905	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	133.582895511223	75	0.5274827777366367	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	134.521385025893	80	0.5647173272071226	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	135.686145707158	85	0.6109291799022355	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	137.078456119921	90	0.666169062854497	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	138.567265751566	95	0.7252375500513031	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	140.20873313659	100	0.7903627300309182	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	141.80035316259	105	0.8535102172110502	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	142.705269763993	110	0.8894127621355411	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	142.333363301384	115	0.8746573819592617	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	140.198085992381	120	0.7899403048342883	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	135.549108643547	125	0.6054922376193921	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	128.443717588677	130	0.3235860142635226	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	120.686859705235	135	0.01583285977238636	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	114.83714130689	140	-0.2162545804034108	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	112.144566781411	145	-0.3230824115136715	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	110.60209690947801	150	-0.3842798674846292	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	107.371910766768	155	-0.5124374268921044	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	102.554316787201	160	-0.7035753549743126	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	97.5959325780413	165	-0.9002991321116103	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	92.6375483688896	170	-1.0970229092485906	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	88.2674991666152	175	-1.2704045087944933	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	86.5801449808471	180	-1.3373502465167793	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	87.7266852584908	185	-1.291861287907753	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	92.794304942446	190	-1.0908035958714324	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	99.3216888025419	195	-0.831829794403814	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	101.88312969215	200	-0.7302046872193463	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	102.272813176555	205	-0.7147440041204934	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	102.451469284223	210	-0.7076558272413864	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	102.63012539189	215	-0.7005676503623184	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	102.808781499558	220	-0.6934794734832115	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	102.987437607226	225	-0.6863912966041039	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	103.166093714894	230	-0.6793031197249965	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	103.344749822562	235	-0.6722149428458896	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	103.52340593023	240	-0.665126765966782	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	103.702062037898	245	-0.6580385890876745	like_de
09_4a	de	339.165	339.23	Abakus	a	SWW	focused	65	114	43	m	109.484153242567	250	-0.4286342562339278	like_de
